season,primary_team,compared_against_team,stat_bin,difference,absolute_difference
2019,Michigan State,Ohio State,(32 | 34],-0.006637168,0.006637168
2019,Michigan State,Ohio State,(40 | 42],-0.004424779,0.004424779
2019,Michigan State,Ohio State,(66 | 68],-0.004424779,0.004424779
2019,Michigan State,Ohio State,(22 | 24],0.004232397,0.004232397
2019,Michigan State,Ohio State,(-8 | -6],0.003623188,0.003623188
2019,Michigan State,Ohio State,(56 | 58],0.003623188,0.003623188
2019,Michigan State,Ohio State,(20 | 22],0.002821598,0.002821598
2019,Michigan State,Ohio State,(34 | 36],-0.002212389,0.002212389
2019,Michigan State,Ohio State,(52 | 54],-0.002212389,0.002212389
2019,Michigan State,Ohio State,(54 | 56],-0.002212389,0.002212389
2019,Michigan State,Ohio State,(58 | 60],-0.002212389,0.002212389
2019,Michigan State,Ohio State,(72 | 74],-0.002212389,0.002212389
2019,Michigan State,Ohio State,(26 | 28],0.001410799,0.001410799
2019,Michigan State,Ohio State,(38 | 40],0.001410799,0.001410799
2019,Michigan State,Ohio State,(18 | 20],-0.000801591,0.000801591
2019,Michigan State,Ohio State,(28 | 30],-0.000801591,0.000801591
2019,Michigan State,Ohio State,(-22 | -20],0,0
2019,Michigan State,Ohio State,(-20 | -18],0,0
2019,Michigan State,Ohio State,(-18 | -16],0,0
2019,Michigan State,Ohio State,(-16 | -14],0,0
2019,Michigan State,Ohio State,(-14 | -12],0,0
2019,Michigan State,Ohio State,(-12 | -10],0,0
2019,Michigan State,Ohio State,(-10 | -8],0,0
2019,Michigan State,Ohio State,(30 | 32],0,0
2019,Michigan State,Ohio State,(36 | 38],0,0
2019,Michigan State,Ohio State,(42 | 44],0,0
2019,Michigan State,Ohio State,(44 | 46],0,0
2019,Michigan State,Ohio State,(46 | 48],0,0
2019,Michigan State,Ohio State,(48 | 50],0,0
2019,Michigan State,Ohio State,(50 | 52],0,0
2019,Michigan State,Ohio State,(60 | 62],0,0
2019,Michigan State,Ohio State,(62 | 64],0,0
2019,Michigan State,Ohio State,(64 | 66],0,0
2019,Michigan State,Ohio State,(68 | 70],0,0
2019,Michigan State,Ohio State,(70 | 72],0,0
2019,Michigan State,Ohio State,(74 | 76],0,0
2019,Michigan State,Ohio State,(76 | 78],0,0
2019,Michigan State,Ohio State,(78 | 80],0,0
2019,Michigan State,Ohio State,(80 | 82],0,0
2019,Michigan State,Ohio State,(82 | 84],0,0
2019,Michigan State,Ohio State,(84 | 86],0,0
2019,Michigan State,Ohio State,(86 | 88],0,0
2019,Michigan State,Ohio State,(88 | 90],0,0
2019,Michigan State,Ohio State,(90 | 92],0,0
2019,Michigan State,Ohio State,(92 | 94],0,0
2019,Michigan State,Ohio State,(94 | 96],0,0
2019,Michigan State,Ohio State,(96 | 98],0,0
2019,Michigan State,Penn State,(-2 | 0],0.053432075,0.053432075
2019,Michigan State,Penn State,(-4 | -2],0.035953177,0.035953177
2019,Michigan State,Penn State,(2 | 4],-0.035117057,0.035117057
2019,Michigan State,Penn State,(4 | 6],-0.034360567,0.034360567
2019,Michigan State,Penn State,(-6 | -4],0.018115942,0.018115942
2019,Michigan State,Penn State,(8 | 10],-0.014890907,0.014890907
2019,Michigan State,Penn State,(18 | 20],-0.011028827,0.011028827
2019,Michigan State,Penn State,(10 | 12],-0.007604714,0.007604714
2019,Michigan State,Penn State,(12 | 14],-0.007445453,0.007445453
2019,Michigan State,Penn State,(20 | 22],0.007246377,0.007246377
2019,Michigan State,Penn State,(22 | 24],0.007206561,0.007206561
2019,Michigan State,Penn State,(6 | 8],0.006609332,0.006609332
2019,Michigan State,Penn State,(14 | 16],-0.003742634,0.003742634
2019,Michigan State,Penn State,(16 | 18],-0.003702819,0.003702819
2019,Michigan State,Penn State,(26 | 28],-0.003702819,0.003702819
2019,Michigan State,Penn State,(32 | 34],-0.003663004,0.003663004
2019,Michigan State,Penn State,(34 | 36],-0.003663004,0.003663004
2019,Michigan State,Penn State,(42 | 44],-0.003663004,0.003663004
2019,Michigan State,Penn State,(44 | 46],-0.003663004,0.003663004
2019,Michigan State,Penn State,(80 | 82],-0.003663004,0.003663004
2019,Michigan State,Penn State,(84 | 86],-0.003663004,0.003663004
2019,Michigan State,Penn State,(-8 | -6],0.003623188,0.003623188
2019,Michigan State,Penn State,(24 | 26],0.003623188,0.003623188
2019,Michigan State,Penn State,(28 | 30],0.003623188,0.003623188
2019,Michigan State,Penn State,(56 | 58],0.003623188,0.003623188
2019,Michigan State,Penn State,(0 | 2],0.000557414,0.000557414
2019,Michigan State,Penn State,(38 | 40],-3.98E-05,3.98E-05
2019,Michigan State,Penn State,(-22 | -20],0,0
2019,Michigan State,Penn State,(-20 | -18],0,0
2019,Michigan State,Penn State,(-18 | -16],0,0
2019,Michigan State,Penn State,(-16 | -14],0,0
2019,Michigan State,Penn State,(-14 | -12],0,0
2019,Michigan State,Penn State,(-12 | -10],0,0
2019,Michigan State,Penn State,(-10 | -8],0,0
2019,Michigan State,Penn State,(30 | 32],0,0
2019,Michigan State,Penn State,(36 | 38],0,0
2019,Michigan State,Penn State,(40 | 42],0,0
2019,Michigan State,Penn State,(46 | 48],0,0
2019,Michigan State,Penn State,(48 | 50],0,0
2019,Michigan State,Penn State,(50 | 52],0,0
2019,Michigan State,Penn State,(52 | 54],0,0
2019,Michigan State,Penn State,(54 | 56],0,0
2019,Michigan State,Penn State,(58 | 60],0,0
2019,Michigan State,Penn State,(60 | 62],0,0
2019,Michigan State,Penn State,(62 | 64],0,0
2019,Michigan State,Penn State,(64 | 66],0,0
2019,Michigan State,Penn State,(66 | 68],0,0
2019,Michigan State,Penn State,(68 | 70],0,0
2019,Michigan State,Penn State,(70 | 72],0,0
2019,Michigan State,Penn State,(72 | 74],0,0
2019,Michigan State,Penn State,(74 | 76],0,0
2019,Michigan State,Penn State,(76 | 78],0,0
2019,Michigan State,Penn State,(78 | 80],0,0
2019,Michigan State,Penn State,(82 | 84],0,0
2019,Michigan State,Penn State,(86 | 88],0,0
2019,Michigan State,Penn State,(88 | 90],0,0
2019,Michigan State,Penn State,(90 | 92],0,0
2019,Michigan State,Penn State,(92 | 94],0,0
2019,Michigan State,Penn State,(94 | 96],0,0
2019,Michigan State,Penn State,(96 | 98],0,0
2019,Michigan State,Wisconsin,(0 | 2],0.073791991,0.073791991
2019,Michigan State,Wisconsin,(-4 | -2],0.043032718,0.043032718
2019,Michigan State,Wisconsin,(2 | 4],-0.041006759,0.041006759
2019,Michigan State,Wisconsin,(-2 | 0],0.040233363,0.040233363
2019,Michigan State,Wisconsin,(8 | 10],-0.029304954,0.029304954
2019,Michigan State,Wisconsin,(4 | 6],-0.024000471,0.024000471
2019,Michigan State,Wisconsin,(-6 | -4],0.018115942,0.018115942
2019,Michigan State,Wisconsin,(16 | 18],-0.017258483,0.017258483
2019,Michigan State,Wisconsin,(6 | 8],-0.015989106,0.015989106
2019,Michigan State,Wisconsin,(10 | 12],-0.014080836,0.014080836
2019,Michigan State,Wisconsin,(14 | 16],-0.011315108,0.011315108
2019,Michigan State,Wisconsin,(12 | 14],-0.010012106,0.010012106
2019,Michigan State,Wisconsin,(18 | 20],-0.005657554,0.005657554
2019,Michigan State,Wisconsin,(36 | 38],-0.004640371,0.004640371
2019,Michigan State,Wisconsin,(40 | 42],-0.004640371,0.004640371
2019,Michigan State,Wisconsin,(22 | 24],0.003909008,0.003909008
2019,Michigan State,Wisconsin,(24 | 26],0.003623188,0.003623188
2019,Michigan State,Wisconsin,(28 | 30],0.003623188,0.003623188
2019,Michigan State,Wisconsin,(38 | 40],0.003623188,0.003623188
2019,Michigan State,Wisconsin,(56 | 58],0.003623188,0.003623188
2019,Michigan State,Wisconsin,(-8 | -6],-0.003337369,0.003337369
2019,Michigan State,Wisconsin,(34 | 36],-0.002320186,0.002320186
2019,Michigan State,Wisconsin,(42 | 44],-0.002320186,0.002320186
2019,Michigan State,Wisconsin,(44 | 46],-0.002320186,0.002320186
2019,Michigan State,Wisconsin,(46 | 48],-0.002320186,0.002320186
2019,Michigan State,Wisconsin,(50 | 52],-0.002320186,0.002320186
2019,Michigan State,Wisconsin,(70 | 72],-0.002320186,0.002320186
2019,Michigan State,Wisconsin,(26 | 28],0.001303002,0.001303002
2019,Michigan State,Wisconsin,(20 | 22],0.00028582,0.00028582
2019,Michigan State,Wisconsin,(-22 | -20],0,0
2019,Michigan State,Wisconsin,(-20 | -18],0,0
2019,Michigan State,Wisconsin,(-18 | -16],0,0
2019,Michigan State,Wisconsin,(-16 | -14],0,0
2019,Michigan State,Wisconsin,(-14 | -12],0,0
2019,Michigan State,Wisconsin,(-12 | -10],0,0
2019,Michigan State,Wisconsin,(-10 | -8],0,0
2019,Michigan State,Wisconsin,(30 | 32],0,0
2019,Michigan State,Wisconsin,(32 | 34],0,0
2019,Michigan State,Wisconsin,(48 | 50],0,0
2019,Michigan State,Wisconsin,(52 | 54],0,0
2019,Michigan State,Wisconsin,(54 | 56],0,0
2019,Michigan State,Wisconsin,(58 | 60],0,0
2019,Michigan State,Wisconsin,(60 | 62],0,0
2019,Michigan State,Wisconsin,(62 | 64],0,0
2019,Michigan State,Wisconsin,(64 | 66],0,0
2019,Michigan State,Wisconsin,(66 | 68],0,0
2019,Michigan State,Wisconsin,(68 | 70],0,0
2019,Michigan State,Wisconsin,(72 | 74],0,0
2019,Michigan State,Wisconsin,(74 | 76],0,0
2019,Michigan State,Wisconsin,(76 | 78],0,0
2019,Michigan State,Wisconsin,(78 | 80],0,0
2019,Michigan State,Wisconsin,(80 | 82],0,0
2019,Michigan State,Wisconsin,(82 | 84],0,0
2019,Michigan State,Wisconsin,(84 | 86],0,0
2019,Michigan State,Wisconsin,(86 | 88],0,0
2019,Michigan State,Wisconsin,(88 | 90],0,0
2019,Michigan State,Wisconsin,(90 | 92],0,0
2019,Michigan State,Wisconsin,(92 | 94],0,0
2019,Michigan State,Wisconsin,(94 | 96],0,0
2019,Michigan State,Wisconsin,(96 | 98],0,0
2019,Ohio State,Iowa,(4 | 6],-0.055923494,0.055923494
2019,Ohio State,Iowa,(-2 | 0],-0.048001712,0.048001712
2019,Ohio State,Iowa,(2 | 4],0.043177277,0.043177277
2019,Ohio State,Iowa,(6 | 8],0.040665145,0.040665145
2019,Ohio State,Iowa,(12 | 14],0.023508422,0.023508422
2019,Ohio State,Iowa,(0 | 2],-0.013973737,0.013973737
2019,Ohio State,Iowa,(14 | 16],0.013645447,0.013645447
2019,Ohio State,Iowa,(-6 | -4],-0.012903226,0.012903226
2019,Ohio State,Iowa,(20 | 22],-0.011704253,0.011704253
2019,Ohio State,Iowa,(22 | 24],0.006637168,0.006637168
2019,Ohio State,Iowa,(32 | 34],0.006637168,0.006637168
2019,Ohio State,Iowa,(8 | 10],-0.004967171,0.004967171
2019,Ohio State,Iowa,(24 | 26],0.004610334,0.004610334
2019,Ohio State,Iowa,(40 | 42],0.004424779,0.004424779
2019,Ohio State,Iowa,(66 | 68],0.004424779,0.004424779
2019,Ohio State,Iowa,(-8 | -6],-0.003225806,0.003225806
2019,Ohio State,Iowa,(30 | 32],-0.003225806,0.003225806
2019,Ohio State,Iowa,(50 | 52],-0.003225806,0.003225806
2019,Ohio State,Iowa,(34 | 36],0.002212389,0.002212389
2019,Ohio State,Iowa,(38 | 40],0.002212389,0.002212389
2019,Ohio State,Iowa,(52 | 54],0.002212389,0.002212389
2019,Ohio State,Iowa,(58 | 60],0.002212389,0.002212389
2019,Ohio State,Iowa,(72 | 74],0.002212389,0.002212389
2019,Ohio State,Iowa,(-4 | -2],0.002126748,0.002126748
2019,Ohio State,Iowa,(28 | 30],-0.002026834,0.002026834
2019,Ohio State,Iowa,(16 | 18],-0.001841279,0.001841279
2019,Ohio State,Iowa,(18 | 20],0.001198973,0.001198973
2019,Ohio State,Iowa,(26 | 28],-0.001013417,0.001013417
2019,Ohio State,Iowa,(54 | 56],-0.001013417,0.001013417
2019,Ohio State,Iowa,(10 | 12],0.000927776,0.000927776
2019,Ohio State,Iowa,(-22 | -20],0,0
2019,Ohio State,Iowa,(-20 | -18],0,0
2019,Ohio State,Iowa,(-18 | -16],0,0
2019,Ohio State,Iowa,(-16 | -14],0,0
2019,Ohio State,Iowa,(-14 | -12],0,0
2019,Ohio State,Iowa,(-12 | -10],0,0
2019,Ohio State,Iowa,(-10 | -8],0,0
2019,Ohio State,Iowa,(36 | 38],0,0
2019,Ohio State,Iowa,(42 | 44],0,0
2019,Ohio State,Iowa,(44 | 46],0,0
2019,Ohio State,Iowa,(46 | 48],0,0
2019,Ohio State,Iowa,(48 | 50],0,0
2019,Ohio State,Iowa,(56 | 58],0,0
2019,Ohio State,Iowa,(60 | 62],0,0
2019,Ohio State,Iowa,(62 | 64],0,0
2019,Ohio State,Iowa,(64 | 66],0,0
2019,Ohio State,Iowa,(68 | 70],0,0
2019,Ohio State,Iowa,(70 | 72],0,0
2019,Ohio State,Iowa,(74 | 76],0,0
2019,Ohio State,Iowa,(76 | 78],0,0
2019,Ohio State,Iowa,(78 | 80],0,0
2019,Ohio State,Iowa,(80 | 82],0,0
2019,Ohio State,Iowa,(82 | 84],0,0
2019,Ohio State,Iowa,(84 | 86],0,0
2019,Ohio State,Iowa,(86 | 88],0,0
2019,Ohio State,Iowa,(88 | 90],0,0
2019,Ohio State,Iowa,(90 | 92],0,0
2019,Ohio State,Iowa,(92 | 94],0,0
2019,Ohio State,Iowa,(94 | 96],0,0
2019,Ohio State,Iowa,(96 | 98],0,0
2019,Ohio State,Michigan,(0 | 2],-0.041368278,0.041368278
2019,Ohio State,Michigan,(4 | 6],-0.029571137,0.029571137
2019,Ohio State,Michigan,(-2 | 0],-0.029292035,0.029292035
2019,Ohio State,Michigan,(6 | 8],0.025330157,0.025330157
2019,Ohio State,Michigan,(14 | 16],0.017317904,0.017317904
2019,Ohio State,Michigan,(-4 | -2],0.012995234,0.012995234
2019,Ohio State,Michigan,(-6 | -4],-0.012307692,0.012307692
2019,Ohio State,Michigan,(2 | 4],0.012110279,0.012110279
2019,Ohio State,Michigan,(12 | 14],0.008570456,0.008570456
2019,Ohio State,Michigan,(24 | 26],0.007985024,0.007985024
2019,Ohio State,Michigan,(8 | 10],0.006943499,0.006943499
2019,Ohio State,Michigan,(16 | 18],0.004908101,0.004908101
2019,Ohio State,Michigan,(66 | 68],0.004424779,0.004424779
2019,Ohio State,Michigan,(26 | 28],-0.003941457,0.003941457
2019,Ohio State,Michigan,(22 | 24],0.003560245,0.003560245
2019,Ohio State,Michigan,(32 | 34],0.003560245,0.003560245
2019,Ohio State,Michigan,(48 | 50],-0.003076923,0.003076923
2019,Ohio State,Michigan,(52 | 54],0.002212389,0.002212389
2019,Ohio State,Michigan,(54 | 56],0.002212389,0.002212389
2019,Ohio State,Michigan,(58 | 60],0.002212389,0.002212389
2019,Ohio State,Michigan,(72 | 74],0.002212389,0.002212389
2019,Ohio State,Michigan,(18 | 20],0.001347856,0.001347856
2019,Ohio State,Michigan,(20 | 22],0.001347856,0.001347856
2019,Ohio State,Michigan,(28 | 30],0.001347856,0.001347856
2019,Ohio State,Michigan,(40 | 42],0.001347856,0.001347856
2019,Ohio State,Michigan,(34 | 36],-0.000864534,0.000864534
2019,Ohio State,Michigan,(38 | 40],-0.000864534,0.000864534
2019,Ohio State,Michigan,(10 | 12],-0.000660313,0.000660313
2019,Ohio State,Michigan,(-22 | -20],0,0
2019,Ohio State,Michigan,(-20 | -18],0,0
2019,Ohio State,Michigan,(-18 | -16],0,0
2019,Ohio State,Michigan,(-16 | -14],0,0
2019,Ohio State,Michigan,(-14 | -12],0,0
2019,Ohio State,Michigan,(-12 | -10],0,0
2019,Ohio State,Michigan,(-10 | -8],0,0
2019,Ohio State,Michigan,(-8 | -6],0,0
2019,Ohio State,Michigan,(30 | 32],0,0
2019,Ohio State,Michigan,(36 | 38],0,0
2019,Ohio State,Michigan,(42 | 44],0,0
2019,Ohio State,Michigan,(44 | 46],0,0
2019,Ohio State,Michigan,(46 | 48],0,0
2019,Ohio State,Michigan,(50 | 52],0,0
2019,Ohio State,Michigan,(56 | 58],0,0
2019,Ohio State,Michigan,(60 | 62],0,0
2019,Ohio State,Michigan,(62 | 64],0,0
2019,Ohio State,Michigan,(64 | 66],0,0
2019,Ohio State,Michigan,(68 | 70],0,0
2019,Ohio State,Michigan,(70 | 72],0,0
2019,Ohio State,Michigan,(74 | 76],0,0
2019,Ohio State,Michigan,(76 | 78],0,0
2019,Ohio State,Michigan,(78 | 80],0,0
2019,Ohio State,Michigan,(80 | 82],0,0
2019,Ohio State,Michigan,(82 | 84],0,0
2019,Ohio State,Michigan,(84 | 86],0,0
2019,Ohio State,Michigan,(86 | 88],0,0
2019,Ohio State,Michigan,(88 | 90],0,0
2019,Ohio State,Michigan,(90 | 92],0,0
2019,Ohio State,Michigan,(92 | 94],0,0
2019,Ohio State,Michigan,(94 | 96],0,0
2019,Ohio State,Michigan,(96 | 98],0,0
2019,Ohio State,Michigan State,(0 | 2],-0.09013082,0.09013082
2019,Ohio State,Michigan State,(-2 | 0],-0.046973194,0.046973194
2019,Ohio State,Michigan State,(6 | 8],0.043189689,0.043189689
2019,Ohio State,Michigan State,(2 | 4],0.04107349,0.04107349
2019,Ohio State,Michigan State,(8 | 10],0.031358215,0.031358215
2019,Ohio State,Michigan State,(-4 | -2],-0.023983584,0.023983584
2019,Ohio State,Michigan State,(12 | 14],0.022316276,0.022316276
2019,Ohio State,Michigan State,(14 | 16],0.019302296,0.019302296
2019,Ohio State,Michigan State,(-6 | -4],-0.018115942,0.018115942
2019,Ohio State,Michigan State,(4 | 6],-0.011767346,0.011767346
2019,Ohio State,Michigan State,(10 | 12],0.007823522,0.007823522
2019,Ohio State,Michigan State,(16 | 18],0.007438759,0.007438759
2019,Ohio State,Michigan State,(24 | 26],0.007438759,0.007438759
2019,Ohio State,Michigan State,(32 | 34],0.006637168,0.006637168
2019,Ohio State,Michigan State,(40 | 42],0.004424779,0.004424779
2019,Ohio State,Michigan State,(66 | 68],0.004424779,0.004424779
2019,Ohio State,Michigan State,(22 | 24],-0.004232397,0.004232397
2019,Ohio State,Michigan State,(-8 | -6],-0.003623188,0.003623188
2019,Ohio State,Michigan State,(56 | 58],-0.003623188,0.003623188
2019,Ohio State,Michigan State,(20 | 22],-0.002821598,0.002821598
2019,Ohio State,Michigan State,(34 | 36],0.002212389,0.002212389
2019,Ohio State,Michigan State,(52 | 54],0.002212389,0.002212389
2019,Ohio State,Michigan State,(54 | 56],0.002212389,0.002212389
2019,Ohio State,Michigan State,(58 | 60],0.002212389,0.002212389
2019,Ohio State,Michigan State,(72 | 74],0.002212389,0.002212389
2019,Ohio State,Michigan State,(26 | 28],-0.001410799,0.001410799
2019,Ohio State,Michigan State,(38 | 40],-0.001410799,0.001410799
2019,Ohio State,Michigan State,(18 | 20],0.000801591,0.000801591
2019,Ohio State,Michigan State,(28 | 30],0.000801591,0.000801591
2019,Ohio State,Michigan State,(-22 | -20],0,0
2019,Ohio State,Michigan State,(-20 | -18],0,0
2019,Ohio State,Michigan State,(-18 | -16],0,0
2019,Ohio State,Michigan State,(-16 | -14],0,0
2019,Ohio State,Michigan State,(-14 | -12],0,0
2019,Ohio State,Michigan State,(-12 | -10],0,0
2019,Ohio State,Michigan State,(-10 | -8],0,0
2019,Ohio State,Michigan State,(30 | 32],0,0
2019,Ohio State,Michigan State,(36 | 38],0,0
2019,Ohio State,Michigan State,(42 | 44],0,0
2019,Ohio State,Michigan State,(44 | 46],0,0
2019,Ohio State,Michigan State,(46 | 48],0,0
2019,Ohio State,Michigan State,(48 | 50],0,0
2019,Ohio State,Michigan State,(50 | 52],0,0
2019,Ohio State,Michigan State,(60 | 62],0,0
2019,Ohio State,Michigan State,(62 | 64],0,0
2019,Ohio State,Michigan State,(64 | 66],0,0
2019,Ohio State,Michigan State,(68 | 70],0,0
2019,Ohio State,Michigan State,(70 | 72],0,0
2019,Ohio State,Michigan State,(74 | 76],0,0
2019,Ohio State,Michigan State,(76 | 78],0,0
2019,Ohio State,Michigan State,(78 | 80],0,0
2019,Ohio State,Michigan State,(80 | 82],0,0
2019,Ohio State,Michigan State,(82 | 84],0,0
2019,Ohio State,Michigan State,(84 | 86],0,0
2019,Ohio State,Michigan State,(86 | 88],0,0
2019,Ohio State,Michigan State,(88 | 90],0,0
2019,Ohio State,Michigan State,(90 | 92],0,0
2019,Ohio State,Michigan State,(92 | 94],0,0
2019,Ohio State,Michigan State,(94 | 96],0,0
2019,Ohio State,Michigan State,(96 | 98],0,0
2019,Ohio State,Penn State,(0 | 2],-0.089573406,0.089573406
2019,Ohio State,Penn State,(6 | 8],0.049799021,0.049799021
2019,Ohio State,Penn State,(4 | 6],-0.046127913,0.046127913
2019,Ohio State,Penn State,(8 | 10],0.016467308,0.016467308
2019,Ohio State,Penn State,(14 | 16],0.015559662,0.015559662
2019,Ohio State,Penn State,(12 | 14],0.014870823,0.014870823
2019,Ohio State,Penn State,(-4 | -2],0.011969593,0.011969593
2019,Ohio State,Penn State,(24 | 26],0.011061947,0.011061947
2019,Ohio State,Penn State,(18 | 20],-0.010227236,0.010227236
2019,Ohio State,Penn State,(-2 | 0],0.006458881,0.006458881
2019,Ohio State,Penn State,(2 | 4],0.005956433,0.005956433
2019,Ohio State,Penn State,(26 | 28],-0.005113618,0.005113618
2019,Ohio State,Penn State,(20 | 22],0.004424779,0.004424779
2019,Ohio State,Penn State,(28 | 30],0.004424779,0.004424779
2019,Ohio State,Penn State,(40 | 42],0.004424779,0.004424779
2019,Ohio State,Penn State,(66 | 68],0.004424779,0.004424779
2019,Ohio State,Penn State,(16 | 18],0.00373594,0.00373594
2019,Ohio State,Penn State,(42 | 44],-0.003663004,0.003663004
2019,Ohio State,Penn State,(44 | 46],-0.003663004,0.003663004
2019,Ohio State,Penn State,(80 | 82],-0.003663004,0.003663004
2019,Ohio State,Penn State,(84 | 86],-0.003663004,0.003663004
2019,Ohio State,Penn State,(22 | 24],0.002974164,0.002974164
2019,Ohio State,Penn State,(32 | 34],0.002974164,0.002974164
2019,Ohio State,Penn State,(52 | 54],0.002212389,0.002212389
2019,Ohio State,Penn State,(54 | 56],0.002212389,0.002212389
2019,Ohio State,Penn State,(58 | 60],0.002212389,0.002212389
2019,Ohio State,Penn State,(72 | 74],0.002212389,0.002212389
2019,Ohio State,Penn State,(34 | 36],-0.001450615,0.001450615
2019,Ohio State,Penn State,(38 | 40],-0.001450615,0.001450615
2019,Ohio State,Penn State,(10 | 12],0.000218808,0.000218808
2019,Ohio State,Penn State,(-22 | -20],0,0
2019,Ohio State,Penn State,(-20 | -18],0,0
2019,Ohio State,Penn State,(-18 | -16],0,0
2019,Ohio State,Penn State,(-16 | -14],0,0
2019,Ohio State,Penn State,(-14 | -12],0,0
2019,Ohio State,Penn State,(-12 | -10],0,0
2019,Ohio State,Penn State,(-10 | -8],0,0
2019,Ohio State,Penn State,(-8 | -6],0,0
2019,Ohio State,Penn State,(-6 | -4],0,0
2019,Ohio State,Penn State,(30 | 32],0,0
2019,Ohio State,Penn State,(36 | 38],0,0
2019,Ohio State,Penn State,(46 | 48],0,0
2019,Ohio State,Penn State,(48 | 50],0,0
2019,Ohio State,Penn State,(50 | 52],0,0
2019,Ohio State,Penn State,(56 | 58],0,0
2019,Ohio State,Penn State,(60 | 62],0,0
2019,Ohio State,Penn State,(62 | 64],0,0
2019,Ohio State,Penn State,(64 | 66],0,0
2019,Ohio State,Penn State,(68 | 70],0,0
2019,Ohio State,Penn State,(70 | 72],0,0
2019,Ohio State,Penn State,(74 | 76],0,0
2019,Ohio State,Penn State,(76 | 78],0,0
2019,Ohio State,Penn State,(78 | 80],0,0
2019,Ohio State,Penn State,(82 | 84],0,0
2019,Ohio State,Penn State,(86 | 88],0,0
2019,Ohio State,Penn State,(88 | 90],0,0
2019,Ohio State,Penn State,(90 | 92],0,0
2019,Ohio State,Penn State,(92 | 94],0,0
2019,Ohio State,Penn State,(94 | 96],0,0
2019,Ohio State,Penn State,(96 | 98],0,0
2019,Ohio State,Wisconsin,(4 | 6],-0.035767817,0.035767817
2019,Ohio State,Wisconsin,(6 | 8],0.027200583,0.027200583
2019,Ohio State,Wisconsin,(-4 | -2],0.019049134,0.019049134
2019,Ohio State,Wisconsin,(0 | 2],-0.016338829,0.016338829
2019,Ohio State,Wisconsin,(12 | 14],0.01230417,0.01230417
2019,Ohio State,Wisconsin,(24 | 26],0.011061947,0.011061947
2019,Ohio State,Wisconsin,(16 | 18],-0.009819724,0.009819724
2019,Ohio State,Wisconsin,(14 | 16],0.007987188,0.007987188
2019,Ohio State,Wisconsin,(-8 | -6],-0.006960557,0.006960557
2019,Ohio State,Wisconsin,(-2 | 0],-0.006739831,0.006739831
2019,Ohio State,Wisconsin,(32 | 34],0.006637168,0.006637168
2019,Ohio State,Wisconsin,(10 | 12],-0.006257314,0.006257314
2019,Ohio State,Wisconsin,(18 | 20],-0.004855963,0.004855963
2019,Ohio State,Wisconsin,(36 | 38],-0.004640371,0.004640371
2019,Ohio State,Wisconsin,(28 | 30],0.004424779,0.004424779
2019,Ohio State,Wisconsin,(66 | 68],0.004424779,0.004424779
2019,Ohio State,Wisconsin,(20 | 22],-0.002535778,0.002535778
