season,team,statBin,count,count_over_window_sum,cum_sum_season_year_statBins,window_sum,cum_sum_as_window_percentage
2017,Iowa,"(-22, -20]",0,0,0,375,0
2017,Iowa,"(-20, -18]",0,0,0,375,0
2017,Iowa,"(-18, -16]",0,0,0,375,0
2017,Iowa,"(-16, -14]",0,0,0,375,0
2017,Iowa,"(-14, -12]",0,0,0,375,0
2017,Iowa,"(-12, -10]",0,0,0,375,0
2017,Iowa,"(-10, -8]",0,0,0,375,0
2017,Iowa,"(-8, -6]",0,0,0,375,0
2017,Iowa,"(-6, -4]",3,0.008,3,375,0.008
2017,Iowa,"(-4, -2]",22,0.058666667,25,375,0.066666667
2017,Iowa,"(-2, 0]",42,0.112,67,375,0.178666667
2017,Iowa,"(0, 2]",87,0.232,154,375,0.410666667
2017,Iowa,"(2, 4]",84,0.224,238,375,0.634666667
2017,Iowa,"(4, 6]",58,0.154666667,296,375,0.789333333
2017,Iowa,"(6, 8]",22,0.058666667,318,375,0.848
2017,Iowa,"(8, 10]",18,0.048,336,375,0.896
2017,Iowa,"(10, 12]",16,0.042666667,352,375,0.938666667
2017,Iowa,"(12, 14]",2,0.005333333,354,375,0.944
2017,Iowa,"(14, 16]",2,0.005333333,356,375,0.949333333
2017,Iowa,"(16, 18]",1,0.002666667,357,375,0.952
2017,Iowa,"(18, 20]",5,0.013333333,362,375,0.965333333
2017,Iowa,"(20, 22]",2,0.005333333,364,375,0.970666667
2017,Iowa,"(22, 24]",2,0.005333333,366,375,0.976
2017,Iowa,"(24, 26]",1,0.002666667,367,375,0.978666667
2017,Iowa,"(26, 28]",0,0,367,375,0.978666667
2017,Iowa,"(28, 30]",3,0.008,370,375,0.986666667
2017,Iowa,"(30, 32]",0,0,370,375,0.986666667
2017,Iowa,"(32, 34]",1,0.002666667,371,375,0.989333333
2017,Iowa,"(34, 36]",2,0.005333333,373,375,0.994666667
2017,Iowa,"(36, 38]",0,0,373,375,0.994666667
2017,Iowa,"(38, 40]",0,0,373,375,0.994666667
2017,Iowa,"(40, 42]",0,0,373,375,0.994666667
2017,Iowa,"(42, 44]",0,0,373,375,0.994666667
2017,Iowa,"(44, 46]",0,0,373,375,0.994666667
2017,Iowa,"(46, 48]",0,0,373,375,0.994666667
2017,Iowa,"(48, 50]",0,0,373,375,0.994666667
2017,Iowa,"(50, 52]",0,0,373,375,0.994666667
2017,Iowa,"(52, 54]",1,0.002666667,374,375,0.997333333
2017,Iowa,"(54, 56]",0,0,374,375,0.997333333
2017,Iowa,"(56, 58]",1,0.002666667,375,375,1
2017,Iowa,"(58, 60]",0,0,375,375,1
2017,Iowa,"(60, 62]",0,0,375,375,1
2017,Iowa,"(62, 64]",0,0,375,375,1
2017,Iowa,"(64, 66]",0,0,375,375,1
2017,Iowa,"(66, 68]",0,0,375,375,1
2017,Iowa,"(68, 70]",0,0,375,375,1
2017,Iowa,"(70, 72]",0,0,375,375,1
2017,Iowa,"(72, 74]",0,0,375,375,1
2017,Iowa,"(74, 76]",0,0,375,375,1
2017,Iowa,"(76, 78]",0,0,375,375,1
2017,Iowa,"(78, 80]",0,0,375,375,1
2017,Iowa,"(80, 82]",0,0,375,375,1
2017,Iowa,"(82, 84]",0,0,375,375,1
2017,Iowa,"(84, 86]",0,0,375,375,1
2017,Iowa,"(86, 88]",0,0,375,375,1
2017,Iowa,"(88, 90]",0,0,375,375,1
2017,Iowa,"(90, 92]",0,0,375,375,1
2017,Iowa,"(92, 94]",0,0,375,375,1
2017,Iowa,"(94, 96]",0,0,375,375,1
2017,Iowa,"(96, 98]",0,0,375,375,1
2017,Michigan,"(-22, -20]",0,0,0,293,0
2017,Michigan,"(-20, -18]",0,0,0,293,0
2017,Michigan,"(-18, -16]",0,0,0,293,0
2017,Michigan,"(-16, -14]",0,0,0,293,0
2017,Michigan,"(-14, -12]",0,0,0,293,0
2017,Michigan,"(-12, -10]",0,0,0,293,0
2017,Michigan,"(-10, -8]",0,0,0,293,0
2017,Michigan,"(-8, -6]",1,0.003412969,1,293,0.003412969
2017,Michigan,"(-6, -4]",4,0.013651877,5,293,0.017064846
2017,Michigan,"(-4, -2]",15,0.051194539,20,293,0.068259386
2017,Michigan,"(-2, 0]",32,0.109215017,52,293,0.177474403
2017,Michigan,"(0, 2]",63,0.215017065,115,293,0.392491468
2017,Michigan,"(2, 4]",71,0.242320819,186,293,0.634812287
2017,Michigan,"(4, 6]",36,0.122866894,222,293,0.757679181
2017,Michigan,"(6, 8]",14,0.04778157,236,293,0.805460751
2017,Michigan,"(8, 10]",20,0.068259386,256,293,0.873720137
2017,Michigan,"(10, 12]",9,0.030716724,265,293,0.90443686
2017,Michigan,"(12, 14]",6,0.020477816,271,293,0.924914676
2017,Michigan,"(14, 16]",6,0.020477816,277,293,0.945392491
2017,Michigan,"(16, 18]",2,0.006825939,279,293,0.95221843
2017,Michigan,"(18, 20]",1,0.003412969,280,293,0.955631399
2017,Michigan,"(20, 22]",1,0.003412969,281,293,0.959044369
2017,Michigan,"(22, 24]",1,0.003412969,282,293,0.962457338
2017,Michigan,"(24, 26]",1,0.003412969,283,293,0.965870307
2017,Michigan,"(26, 28]",0,0,283,293,0.965870307
2017,Michigan,"(28, 30]",1,0.003412969,284,293,0.969283276
2017,Michigan,"(30, 32]",1,0.003412969,285,293,0.972696246
2017,Michigan,"(32, 34]",0,0,285,293,0.972696246
2017,Michigan,"(34, 36]",1,0.003412969,286,293,0.976109215
2017,Michigan,"(36, 38]",0,0,286,293,0.976109215
2017,Michigan,"(38, 40]",0,0,286,293,0.976109215
2017,Michigan,"(40, 42]",0,0,286,293,0.976109215
2017,Michigan,"(42, 44]",0,0,286,293,0.976109215
2017,Michigan,"(44, 46]",0,0,286,293,0.976109215
2017,Michigan,"(46, 48]",1,0.003412969,287,293,0.979522184
2017,Michigan,"(48, 50]",2,0.006825939,289,293,0.986348123
2017,Michigan,"(50, 52]",0,0,289,293,0.986348123
2017,Michigan,"(52, 54]",0,0,289,293,0.986348123
2017,Michigan,"(54, 56]",0,0,289,293,0.986348123
2017,Michigan,"(56, 58]",0,0,289,293,0.986348123
2017,Michigan,"(58, 60]",2,0.006825939,291,293,0.993174061
2017,Michigan,"(60, 62]",0,0,291,293,0.993174061
2017,Michigan,"(62, 64]",0,0,291,293,0.993174061
2017,Michigan,"(64, 66]",0,0,291,293,0.993174061
2017,Michigan,"(66, 68]",1,0.003412969,292,293,0.996587031
2017,Michigan,"(68, 70]",0,0,292,293,0.996587031
2017,Michigan,"(70, 72]",0,0,292,293,0.996587031
2017,Michigan,"(72, 74]",0,0,292,293,0.996587031
2017,Michigan,"(74, 76]",0,0,292,293,0.996587031
2017,Michigan,"(76, 78]",1,0.003412969,293,293,1
2017,Michigan,"(78, 80]",0,0,293,293,1
2017,Michigan,"(80, 82]",0,0,293,293,1
2017,Michigan,"(82, 84]",0,0,293,293,1
2017,Michigan,"(84, 86]",0,0,293,293,1
2017,Michigan,"(86, 88]",0,0,293,293,1
2017,Michigan,"(88, 90]",0,0,293,293,1
2017,Michigan,"(90, 92]",0,0,293,293,1
2017,Michigan,"(92, 94]",0,0,293,293,1
2017,Michigan,"(94, 96]",0,0,293,293,1
2017,Michigan,"(96, 98]",0,0,293,293,1
2017,Michigan State,"(-22, -20]",0,0,0,331,0
2017,Michigan State,"(-20, -18]",0,0,0,331,0
2017,Michigan State,"(-18, -16]",0,0,0,331,0
